frame,x,y,z,x_rot,y_rot,z_rot
123,-90.06444549560547,3.3941938877105713,1.1059676126023987e-06,1.0304210186004639,-0.0,-1.6462172269821167
124,-90.1406021118164,2.262796640396118,7.373120070042205e-07,1.030469536781311,-1.862645149230957e-09,-1.6210448741912842
125,-90.21676635742188,1.1314148902893066,3.686613752051926e-07,1.0307974815368652,-0.0,-1.5958943367004395
126,-90.29292297363281,1.8327966245124117e-05,5.9720050085698695e-12,1.0314029455184937,-1.4210854715202004e-14,-1.5707967281341553
127,-90.21676635742188,-1.1313775777816772,-3.6864963703919784e-07,1.0307974815368652,9.313225746154785e-10,-1.545699119567871
128,-90.14060974121094,-2.2627735137939453,-7.373051857939572e-07,1.0304696559906006,-0.0,-1.5205482244491577
129,-90.06444549560547,-3.394169330596924,-1.1059607913921354e-06,1.0304210186004639,-0.0,-1.4953759908676147
130,-89.98829650878906,-4.525534629821777,-1.4746063925485942e-06,1.0306519269943237,-0.0,-1.4702147245407104
131,-89.9121322631836,-5.656930923461914,-1.8432619981467724e-06,1.0311609506607056,-0.0,-1.4450949430465698
132,-89.74742126464844,-6.776350498199463,-2.2080155304138316e-06,1.031074047088623,-0.0,-1.4200166463851929
133,-89.52030944824219,-7.887332916259766,-2.5700194328237558e-06,1.0306495428085327,-7.450580596923828e-09,-1.3948862552642822
134,-89.29319763183594,-8.998313903808594,-2.932022880486329e-06,1.030503511428833,7.450580596923828e-09,-1.3697233200073242
135,-89.06609344482422,-10.109280586242676,-3.2940222354227444e-06,1.0306367874145508,-7.450580596923828e-09,-1.3445600271224976
136,-88.8389892578125,-11.220263481140137,-3.656025910458993e-06,1.0310488939285278,-0.0,-1.319427490234375
137,-88.56851196289062,-12.319336891174316,-4.014149453723803e-06,1.0312988758087158,-7.450580596923828e-09,-1.294349193572998
138,-88.19633483886719,-13.390460014343262,-4.36316577179241e-06,1.030795693397522,-1.4901161193847656e-08,-1.2692372798919678
139,-87.82415008544922,-14.461600303649902,-4.7121870920818765e-06,1.0305707454681396,-1.4901162970204496e-08,-1.2440834045410156
140,-87.45196533203125,-15.53273868560791,-5.061208412371343e-06,1.0306248664855957,1.4901161193847656e-08,-1.2189198732376099
141,-87.07978057861328,-16.60386085510254,-5.410225185187301e-06,1.030957818031311,-0.0,-1.1937787532806396
142,-86.6942138671875,-17.66934585571289,-5.757404323958326e-06,1.0314265489578247,-0.0,-1.1686902046203613
143,-86.18553161621094,-18.68280601501465,-6.087630936235655e-06,1.0308669805526733,-0.0,-1.143589735031128
144,-85.6768569946289,-19.696266174316406,-6.417858003260335e-06,1.0305851697921753,-0.0,-1.1184413433074951
145,-85.16818237304688,-20.7097110748291,-6.748080977558857e-06,1.0305824279785156,-0.0,-1.093277096748352
146,-84.65951538085938,-21.72315788269043,-7.078303042362677e-06,1.0308588743209839,-1.4901161193847656e-08,-1.0681284666061401
147,-84.15083312988281,-22.736616134643555,-7.408530109387357e-06,1.031412959098816,-1.4901161193847656e-08,-1.0430266857147217
148,-83.5218505859375,-23.679645538330078,-7.715808351349551e-06,1.0308825969696045,-1.4901161193847656e-08,-1.0179321765899658
149,-82.8870849609375,-24.61928939819336,-8.021983376238495e-06,1.0305644273757935,-1.4901159417490817e-08,-0.9927858114242554
150,-82.2523193359375,-25.55893325805664,-8.328158401127439e-06,1.0305252075195312,-1.4901161193847656e-08,-0.9676190614700317
151,-81.6175537109375,-26.498579025268555,-8.634333426016383e-06,1.030765414237976,-1.4901162970204496e-08,-0.942463755607605
152,-80.98280334472656,-27.438196182250977,-8.94050026545301e-06,1.0312836170196533,1.4901161193847656e-08,-0.9173524975776672
153,-80.25139617919922,-28.30315589904785,-9.222340850101318e-06,1.0308858156204224,-0.0,-0.892259418964386
154,-79.50215911865234,-29.154333114624023,-9.499689440417569e-06,1.0305453538894653,1.4901161193847656e-08,-0.8671141266822815
155,-78.75292205810547,-30.005510330200195,-9.777038940228522e-06,1.0304840803146362,-0.0,-0.8419458866119385
156,-78.0036849975586,-30.856687545776367,-1.0054387530544773e-05,1.0307021141052246,1.4901161193847656e-08,-0.8167865872383118
157,-77.25444793701172,-31.707866668701172,-1.0331736120861024e-05,1.0311983823776245,-1.4901162970204496e-08,-0.7916679978370667
158,-76.42876434326172,-32.482582092285156,-1.0584170013316907e-05,1.03091561794281,1.4901161193847656e-08,-0.766576886177063
159,-75.57759094238281,-33.23181915283203,-1.0828302038135007e-05,1.0305583477020264,-1.4901161193847656e-08,-0.7414340972900391
160,-74.72642517089844,-33.981048583984375,-1.1072432243963704e-05,1.030479907989502,-0.0,-0.7162666320800781
161,-73.875244140625,-34.73028564453125,-1.1316565178276505e-05,1.030680775642395,-0.0,-0.6911057829856873
162,-73.02406311035156,-35.479522705078125,-1.1560697203094605e-05,1.0311601161956787,-1.4901161193847656e-08,-0.6659837365150452
163,-72.1148910522461,-36.1536865234375,-1.178036745841382e-05,1.0309898853302002,1.4901161193847656e-08,-0.640896737575531
164,-71.17524719238281,-36.7884521484375,-1.1987200196017511e-05,1.0306105613708496,2.9802322387695312e-08,-0.6157591342926025
165,-70.235595703125,-37.4232177734375,-1.2194033843115903e-05,1.0305099487304688,-0.0,-0.5905939340591431
166,-69.29595947265625,-38.0579833984375,-1.2400867490214296e-05,1.030688762664795,1.4901161193847656e-08,-0.5654336214065552
167,-68.3563232421875,-38.6927375793457,-1.260769749933388e-05,1.0311459302902222,-0.0,-0.5403096079826355
168,-67.37638854980469,-39.25868225097656,-1.279210664506536e-05,1.0311013460159302,-0.0,-0.515227735042572
169,-66.36294555664062,-39.767356872558594,-1.2957852959516458e-05,1.0306859016418457,-1.4901161193847656e-08,-0.490098774433136
170,-65.3494873046875,-40.27603530883789,-1.312360109295696e-05,1.0305490493774414,-0.0,-0.46493804454803467
171,-64.33602905273438,-40.78471374511719,-1.3289351045386866e-05,1.030691385269165,-0.0,-0.43977758288383484
172,-63.322566986083984,-41.29339599609375,-1.345510008832207e-05,1.0311123132705688,-1.4901161193847656e-08,-0.4146491289138794
173,-62.28592300415039,-41.74721145629883,-1.3602972103399225e-05,1.0312286615371704,-0.0,-0.3895709812641144
174,-61.21479797363281,-42.11939239501953,-1.3724245036428329e-05,1.0307567119598389,-1.4901161193847656e-08,-0.36445268988609314
175,-60.1436767578125,-42.491573333740234,-1.3845516150468029e-05,1.0305629968643188,-0.0,-0.3392965793609619
176,-59.072540283203125,-42.8637580871582,-1.3966789992991835e-05,1.0306484699249268,-0.0,-0.3141339123249054
177,-58.001399993896484,-43.23594665527344,-1.4088064745010342e-05,1.0310128927230835,-0.0,-0.2889968454837799
178,-56.92224884033203,-43.578956604003906,-1.4199830729921814e-05,1.0313589572906494,-7.4505797087454084e-09,-0.2639143466949463
179,-55.81126403808594,-43.806060791015625,-1.4273831766331568e-05,1.0308082103729248,7.450580596923828e-09,-0.23880918323993683
180,-54.70028305053711,-44.033172607421875,-1.4347833712236024e-05,1.030535340309143,-0.0,-0.2136571705341339
181,-53.589317321777344,-44.260284423828125,-1.442183565814048e-05,1.0305417776107788,-0.0,-0.18849022686481476
182,-52.47835159301758,-44.487388610839844,-1.4495835785055533e-05,1.0308271646499634,7.450580596923828e-09,-0.16333997249603271
183,-51.36737060546875,-44.71449661254883,-1.4569837730959989e-05,1.0313905477523804,-0.0,-0.13823777437210083
184,-50.23774337768555,-44.803741455078125,-1.4598916095565073e-05,1.030871868133545,-0.0,-0.11314982175827026
185,-49.106346130371094,-44.879905700683594,-1.4623731658502948e-05,1.0305017232894897,-0.0,-0.08800501376390457
186,-47.9749641418457,-44.95606231689453,-1.4648545402451418e-05,1.030410647392273,-1.8626449271863521e-09,-0.0628342255949974
187,-46.84356689453125,-45.03221893310547,-1.4673361874883994e-05,1.0305988788604736,-1.8626449271863521e-09,-0.03766864538192749
188,-45.7121696472168,-45.10837936401367,-1.4698175618832465e-05,1.031065821647644,-0.0,-0.012540430761873722
189,-44.580787658691406,-45.1083869934082,-1.4698176528327167e-05,1.0310659408569336,-0.0,0.012539668008685112
190,-43.44939422607422,-45.0322265625,-1.4673360965389293e-05,1.0305989980697632,-0.0,0.037667788565158844
191,-42.317996978759766,-44.9560661315918,-1.4648545402451418e-05,1.030410647392273,-1.862645149230957e-09,0.06283336877822876
192,-41.186614990234375,-44.87990951538086,-1.4623730749008246e-05,1.0305017232894897,-0.0,0.08800414949655533
193,-40.05522155761719,-44.803749084472656,-1.459891427657567e-05,1.0308719873428345,-3.725290298461914e-09,0.11314889043569565
194,-38.925594329833984,-44.714508056640625,-1.4569835911970586e-05,1.0313905477523804,-0.0,0.13823680579662323
195,-37.814613342285156,-44.487403869628906,-1.4495834875560831e-05,1.030827283859253,7.450580596923828e-09,0.1633390188217163
196,-36.703643798828125,-44.26029586791992,-1.4421833839151077e-05,1.0305417776107788,-7.4505797087454084e-09,0.18848934769630432
197,-35.59267807006836,-44.03318786621094,-1.4347833712236024e-05,1.0305354595184326,-0.0,0.2136562466621399
198,-34.48169708251953,-43.80607604980469,-1.4273831766331568e-05,1.0308082103729248,7.4505797087454084e-09,0.238808274269104
199,-33.37071228027344,-43.5789680480957,-1.4199829820427112e-05,1.0313589572906494,7.450580596923828e-09,0.26391348242759705
200,-32.291561126708984,-43.2359619140625,-1.4088064745010342e-05,1.0310128927230835,7.450580596923828e-09,0.2889959216117859
201,-31.220422744750977,-42.86377716064453,-1.3966791811981238e-05,1.0306485891342163,1.4901161193847656e-08,0.314132958650589
202,-30.14928436279297,-42.49159240722656,-1.3845517969457433e-05,1.0305629968643188,-0.0,0.3392956256866455
203,-29.07815933227539,-42.11941146850586,-1.372424594592303e-05,1.0307568311691284,-1.4901161193847656e-08,0.3644518256187439
204,-28.007036209106445,-41.747230529785156,-1.3602973922388628e-05,1.03122878074646,-0.0,0.38957005739212036
205,-26.97039031982422,-41.29341506958008,-1.3455102816806175e-05,1.0311123132705688,-0.0,0.41464823484420776
206,-25.95693016052246,-40.78473663330078,-1.3289353773870971e-05,1.030691385269165,-1.4901161193847656e-08,0.4397766590118408
207,-24.943471908569336,-40.27605438232422,-1.3123604730935767e-05,1.0305490493774414,-0.0,0.46493715047836304
208,-23.930011749267578,-39.76737976074219,-1.2957855688000564e-05,1.0306860208511353,1.4901161193847656e-08,0.49009788036346436
209,-22.91656494140625,-39.258705139160156,-1.2792109373549465e-05,1.0311013460159302,-0.0,0.5152269005775452
210,-21.936630249023438,-38.69276428222656,-1.260770204680739e-05,1.0311459302902222,-1.4901162970204496e-08,0.5403087139129639
211,-20.996999740600586,-38.058006286621094,-1.2400871128193103e-05,1.030688762664795,-1.4901161193847656e-08,0.565432608127594
212,-20.057353973388672,-37.423240661621094,-1.2194039300084114e-05,1.0305099487304688,-0.0,0.590593159198761
213,-19.117712020874023,-36.788475036621094,-1.1987205652985722e-05,1.03061044216156,-1.4901162970204496e-08,0.6157581806182861
214,-18.17806625366211,-36.153709411621094,-1.1780372915382031e-05,1.0309898853302002,-0.0,0.6408957839012146
215,-17.26888656616211,-35.479549407958984,-1.1560703569557518e-05,1.0311601161956787,-0.0,0.6659829616546631
216,-16.417707443237305,-34.730316162109375,-1.131657245423412e-05,1.030680775642395,1.4901162970204496e-08,0.6911047697067261
217,-15.566532135009766,-33.98107147216797,-1.1072438610426616e-05,1.0304797887802124,-0.0,0.7162657380104065
218,-14.715364456176758,-33.23184585571289,-1.0828309314092621e-05,1.0305583477020264,-0.0,0.7414330840110779
219,-13.864187240600586,-32.482608795166016,-1.0584177289274521e-05,1.03091561794281,-1.4901161193847656e-08,0.7665759921073914
220,-13.038505554199219,-31.707897186279297,-1.033174430631334e-05,1.0311983823776245,1.4901161193847656e-08,0.7916669845581055
221,-12.289264678955078,-30.856719970703125,-1.0054395715997089e-05,1.0307021141052246,1.4901161193847656e-08,0.8167856931686401
222,-11.540027618408203,-30.005542755126953,-9.777046216186136e-06,1.0304840803146362,1.4901162970204496e-08,0.8419448733329773
223,-10.790790557861328,-29.15436363220215,-9.499697625869885e-06,1.0305454730987549,-1.4901161193847656e-08,0.8671132326126099
224,-10.041553497314453,-28.303186416625977,-9.222349035553634e-06,1.0308858156204224,-1.4901162970204496e-08,0.8922584652900696
225,-9.31014633178711,-27.438228607177734,-8.940509360400029e-06,1.0312836170196533,-0.0,0.9173515439033508
226,-8.675395965576172,-26.49860954284668,-8.6343425209634e-06,1.030765414237976,-0.0,0.9424629211425781
227,-8.040618896484375,-25.558948516845703,-8.328162039106246e-06,1.0305252075195312,-0.0,0.9676186442375183
228,-7.405860900878906,-24.619314193725586,-8.02199065219611e-06,1.030564308166504,-0.0,0.9927850961685181
229,-6.7711029052734375,-23.67967987060547,-7.71581835579127e-06,1.0308825969696045,-0.0,1.0179312229156494
230,-6.142108917236328,-22.736637115478516,-7.408536021102918e-06,1.0314128398895264,1.4901159417490817e-08,1.043026089668274
231,-5.633434295654297,-21.723188400268555,-7.078312137309695e-06,1.0308587551116943,-1.4901162970204496e-08,1.0681275129318237
232,-5.124744415283203,-20.709714889526367,-6.748080522811506e-06,1.0305824279785156,-1.4901161193847656e-08,1.0932769775390625
233,-4.6160736083984375,-19.696264266967773,-6.417856639018282e-06,1.0305851697921753,-0.0,1.1184413433074951
234,-4.107395172119141,-18.682815551757812,-6.0876332099724095e-06,1.0308669805526733,-0.0,1.1435894966125488
235,-3.5987205505371094,-17.66936683654785,-5.757409780926537e-06,1.0314265489578247,-0.0,1.1686897277832031
236,-3.2131500244140625,-16.60386848449707,-5.4102260946820024e-06,1.0309579372406006,-0.0,1.1937785148620605
237,-2.8409690856933594,-15.532746315002441,-5.061209776613396e-06,1.0306248664855957,-0.0,1.2189196348190308
238,-2.4687767028808594,-14.461594581604004,-4.71218390885042e-06,1.03057062625885,-0.0,1.2440835237503052
239,-2.0965957641601562,-13.390470504760742,-4.363167136034463e-06,1.030795693397522,-1.4901161193847656e-08,1.2692370414733887
240,-1.7244148254394531,-12.31934642791748,-4.014150817965856e-06,1.0312988758087158,-7.4505797087454084e-09,1.2943490743637085
